Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,likes_anomaly,shares_anomaly,comments_anomaly,any_anomaly,anomaly_count,view_like_anomaly,total_interactions,engagement_rate,share_rate,comment_rate,likes_per_share,likes_per_comment,comment_to_like_ratio,share_to_like_ratio,virality_score,engagement_density,Engagement_Level_Cal,KMeans_Cluster,DBSCAN_Cluster
TikTok,#Gaming,Reel,UK,4254334,441095,11321,4039,High,0,0,0,0,0,0,456455,0.1036813038935579,0.0026610504344392,0.0009493845689161,38.95910616498852,109.1819306930693,0.0091567368554691,0.0256656147414621,0.1104274816158107,0.0968956580309583,High,0,0
YouTube,#Challenge,Post,Canada,1700594,333525,46048,33160,High,0,0,0,0,0,0,412733,0.1961225335838338,0.0270775816699449,0.0194990576827522,7.242828291602423,10.057748560055488,0.0994225337754777,0.1380641988930398,0.2795262834478521,0.1953001120981277,High,0,0
YouTube,#Music,Reel,Australia,1019069,306484,74925,38141,Medium,0,0,0,0,0,0,419550,0.3007487218738653,0.0735229179546056,0.037427262111533,4.0904892827589885,8.035341618163704,0.1244465471393379,0.2444654713933797,0.5039354509503763,0.2916338516313214,High,1,0
YouTube,#Challenge,Reel,Germany,345799,273374,75861,44327,Low,0,0,0,0,0,0,393562,0.7905552342394447,0.2193782533256217,0.1281868131868132,3.603569639608763,6.167072730554052,0.1621472336534065,0.2774979423868313,1.421591960670908,0.532300188946942,High,1,-1
Instagram,#Comedy,Tweet,Canada,895082,165876,33670,43357,Low,0,0,0,0,0,0,242903,0.1853191268295789,0.0376166232628705,0.0484390833028892,4.926375813014166,3.8257299690945152,0.2613804204320068,0.2029817274245374,0.3332109983096539,0.2134500894124263,High,1,0
TikTok,#Education,Live Stream,India,468457,278112,72079,5499,High,0,0,0,0,0,0,355690,0.5936754202084285,0.1538643805848123,0.011738512310602,3.8583795782463928,50.56581818181818,0.0197725385005375,0.2591716316748947,0.9190119498439562,0.4315856273213395,High,1,-1
YouTube,#Tech,Live Stream,Germany,4999077,490971,6444,16296,Medium,0,0,0,0,0,0,513711,0.0982123103500285,0.0012890376985516,0.0032598011073241,76.17858805275408,30.126464993557097,0.0331913021516502,0.0131249847241797,0.105680087408118,0.0931853356232817,High,0,0
Twitter,#Comedy,Shorts,USA,4735015,459475,93656,26336,High,0,0,0,0,0,0,579467,0.0970376868842681,0.0197794474189738,0.0055619664220775,4.905933352552399,17.445988533242208,0.0573174659829893,0.2038321914528724,0.1449395313553322,0.1090354619697648,High,0,0
YouTube,#Gaming,Reel,Japan,3938926,246185,99069,45377,Low,0,0,0,0,0,0,390631,0.0625005236197573,0.0251512658142687,0.0115201424144189,2.484960129201575,5.42520604698312,0.1843199857018677,0.4024152470083595,0.1300832688699232,0.0902242423416529,Medium,0,0
TikTok,#Music,Live Stream,USA,204921,127363,83720,40404,Low,0,0,0,0,0,0,251487,0.621519407384273,0.4085456905554308,0.1971677028332731,1.521279010045269,3.1521593862145774,0.3172324989793034,0.6573286014886467,1.7343623427450443,0.5510135668086449,High,1,-1
Instagram,#Challenge,Video,USA,3223017,409378,89525,29071,High,0,0,0,0,0,0,527974,0.1270169760144063,0.0277767607875599,0.0090198069014817,4.572727475817081,14.081521739130435,0.0710124359090231,0.2186848861324103,0.196100207941749,0.1407558695821984,High,0,0
Twitter,#Viral,Reel,Canada,185319,131508,70124,10358,High,0,0,0,0,0,0,211990,0.7096265918411396,0.3783941290740341,0.0558925102525361,1.875336898395722,12.695047784535188,0.0787626702354971,0.533225862868701,1.550253615368012,0.5335645555474454,High,1,-1
TikTok,#Viral,Video,India,1117579,243650,99520,20065,Medium,0,0,0,0,0,0,363235,0.2180157125216986,0.0890495534995257,0.0179539719751606,2.44822700736528,12.142429981062492,0.0823513960541922,0.4084530742742693,0.4230457774834911,0.2452941422758023,High,1,0
Instagram,#Fitness,Reel,Canada,4144067,133720,86090,44322,Low,0,0,0,0,0,0,264132,0.0322678102772444,0.0207742730090336,0.0106952878186361,1.553240176092739,3.0169437989305776,0.3314513053297537,0.6438031423635779,0.089859288023266,0.059918347606358,Medium,0,0
Twitter,#Gaming,Tweet,Australia,4059731,426920,24990,34937,High,0,0,0,0,0,0,486847,0.1051596509326231,0.0061555787426362,0.0086057404774502,17.0829498619503,12.219360009159082,0.0818348125297186,0.0585354199020427,0.1303794191340709,0.1070798741383079,High,0,0
TikTok,#Gaming,Reel,Canada,3606397,21765,44898,25802,Medium,0,0,0,0,0,0,92465,0.0060351076059824,0.0124495410656283,0.0071545070732625,0.4847546715962493,0.8435065690036042,1.1854268124597998,2.0627584305798035,0.041665950347133,0.0249982291850844,Low,0,0
Instagram,#Education,Shorts,Brazil,3997068,292005,85139,5723,Medium,0,0,0,0,0,0,382867,0.0730547808906976,0.0213003578372052,0.0014317991508277,3.4297040169133197,51.014150943396224,0.019598912351116,0.291565926727533,0.1178031952913497,0.0874138543151896,Medium,0,0
TikTok,#Viral,Live Stream,Brazil,2815065,428338,96688,9583,Medium,0,0,0,0,0,0,534609,0.1521591323258495,0.0343466192266895,0.0034041830635587,4.430059262170464,44.69303005008347,0.0223724666677561,0.2257277530180534,0.2259586453745667,0.1596003073731951,High,0,0
YouTube,#Fitness,Reel,Japan,929026,60319,15982,2578,High,0,0,0,0,0,0,78879,0.0649270688580633,0.0172029445861099,0.0027749462609805,3.7739473190264654,23.388522683210542,0.0427387267904509,0.2649535809018568,0.1034953774217541,0.0782603519180875,Medium,0,0
TikTok,#Viral,Shorts,UK,717380,238324,14383,30798,Low,0,0,0,0,0,0,283505,0.3322139839220721,0.0200493182841474,0.0429311621021465,16.56868743047831,7.738043442968927,0.1292268960453162,0.0603503619007657,0.4367093636435868,0.2832543199268647,High,1,0
TikTok,#Viral,Shorts,Germany,4243476,160022,73527,9324,High,0,0,0,0,0,0,242873,0.0377101136638657,0.01732706457464,0.0021972547512334,2.1763409857469265,17.16053619302949,0.0582666241727751,0.4594777000806134,0.0756601249399961,0.0541360023484575,Medium,0,0
Instagram,#Fitness,Shorts,Japan,2287664,205770,47154,11030,Low,0,0,0,0,0,0,263954,0.0899476103363036,0.0206122837041262,0.0048215101424378,4.363694199978793,18.65379385368507,0.0536032774297641,0.2291576558407161,0.1384044429582128,0.1034457352158512,High,0,0
Twitter,#Dance,Post,Brazil,3459809,160850,77013,43812,High,0,0,0,0,0,0,281675,0.0464909922799228,0.0222593148178657,0.0126631231194776,2.088581296907056,3.6712847784904015,0.2723762985620232,0.4787847138034579,0.1100043065948708,0.0752842989573121,Medium,0,0
TikTok,#Fashion,Post,Germany,4536297,387809,76516,17176,Medium,0,0,0,0,0,0,481501,0.0854901948681502,0.0168674985638068,0.0037863473695952,5.068272410052668,22.577225359492346,0.0442897295067172,0.1973028029189551,0.1249047130501567,0.0959586256760435,High,0,0
TikTok,#Tech,Tweet,Australia,852564,390933,8960,23869,Medium,0,0,0,0,0,0,423762,0.4585374722161947,0.0105094626216182,0.0279966923343088,43.62604620020087,16.377586929199833,0.0610563419912312,0.0229194697826231,0.5215514359608945,0.3320170552037645,High,1,0
YouTube,#Dance,Post,UK,4841341,357249,91745,20572,Low,0,0,0,0,0,0,469566,0.073791316539918,0.0189503241043495,0.0042492350261559,3.8938918317964815,17.36494434452924,0.0575843247025892,0.2568089573128062,0.1180658172878511,0.0884154062573492,Medium,0,0
TikTok,#Music,Post,Japan,2905718,324095,73361,37029,Low,0,0,0,0,0,0,434485,0.1115369380177505,0.0252471075145256,0.0127434896492055,4.4177503339603605,8.752227923305428,0.1142531842417061,0.2263557711295418,0.1811463875206102,0.1300774234380365,High,0,0
YouTube,#Gaming,Shorts,UK,2035800,330602,78450,32908,Medium,0,0,0,0,0,0,441960,0.1623940650387734,0.038535200640927,0.0161646447761839,4.214120916240711,10.04594487830077,0.0995393266243803,0.2372936724712117,0.2637114334849035,0.1783707865168539,High,0,0
TikTok,#Viral,Live Stream,USA,3102190,192002,40911,3390,Low,0,0,0,0,0,0,236303,0.061892385091698,0.0131877759944503,0.0010927760411915,4.693048494329292,56.62105573577116,0.0176559741254042,0.2130747957063171,0.0899071011423861,0.0707813375675791,Medium,0,0
Twitter,#Viral,Post,India,336179,268506,44773,15742,Medium,0,0,0,0,0,0,329021,0.7986971265393539,0.1331816288892855,0.0468261050627639,5.996917854111762,17.055580257892398,0.0586278942448427,0.1667479804995773,1.1352995419120708,0.4946196632591702,High,1,0
YouTube,#Education,Reel,India,1436013,394721,27620,4864,High,0,0,0,0,0,0,427205,0.2748726683723139,0.0192337957707933,0.0033871536071375,14.290612215343398,81.13484069886948,0.0123225966629678,0.0699732976626587,0.3184209903246068,0.2292834225517357,High,0,0
TikTok,#Challenge,Shorts,Australia,2484617,291379,87937,19854,High,0,0,0,0,0,0,399170,0.1172731582883163,0.0353925633638651,0.0079907655824758,3.31345948281744,14.675346260387812,0.0681378268927174,0.3017949069943029,0.2000444333897605,0.1384186834880662,High,0,0
TikTok,#Education,Tweet,Brazil,3453424,279506,30204,25911,Low,0,0,0,0,0,0,335621,0.0809358824934666,0.0087460998863447,0.0075029861659077,9.253633504386691,10.786739734485952,0.0927025083450504,0.1080616943403921,0.1096825615150176,0.0885766730139124,Medium,0,0
Twitter,#Challenge,Video,Brazil,1695407,499065,98572,16630,Low,0,0,0,0,0,0,614267,0.2943627728546757,0.0581405773713466,0.0098088483716014,5.062897548010104,30.008117371174315,0.0333222459554447,0.1975129541984427,0.425357200154771,0.265953983116232,High,1,0
TikTok,#Education,Video,Japan,2050045,22490,29109,881,Medium,0,0,0,0,0,0,52480,0.0109704855403244,0.0141991935790709,0.0004297464544698,0.7725867399519065,25.498866213151928,0.0391712240451736,1.294251033746832,0.0400134923801709,0.024960464203755,Low,0,0
Instagram,#Gaming,Video,Canada,4828592,471991,21120,11961,High,0,0,0,0,0,0,505072,0.0977491786944975,0.0043739449566364,0.002477119111095,22.34700061550116,39.4575321852533,0.0253415312123934,0.0447465211274767,0.110212747274413,0.094695128902008,High,0,0
YouTube,#Tech,Live Stream,Australia,1249895,111529,10973,36891,Medium,0,0,0,0,0,0,159393,0.0892306239879158,0.0087791304236512,0.0295152556692716,10.163021687625296,3.0231215439661714,0.3307719895992109,0.0983860844615798,0.1510617683391258,0.1131017932459511,High,0,0
TikTok,#Fashion,Post,UK,2448575,223486,29403,39483,Medium,0,0,0,0,0,0,292372,0.0912718249300818,0.0120082039520112,0.0161248823806163,7.600530540062577,5.660166143247898,0.1766679941115143,0.1315646995127233,0.1394755564050288,0.1066682427642708,High,0,0
YouTube,#Gaming,Post,USA,493548,76378,67586,45093,High,0,0,0,0,0,0,189057,0.1547526182810622,0.1369387841936666,0.091364788501243,1.1300693920428484,1.6937508315962213,0.5903847916312075,0.8848767331334529,0.5656773694202601,0.2769639835629683,High,1,0
Twitter,#Education,Live Stream,Brazil,1435388,66738,40540,12303,Low,0,0,0,0,0,0,119581,0.0464947132798147,0.0282432149055064,0.0085711956828427,1.6461853432327769,5.4240897269180754,0.1843449856905258,0.6074409265946448,0.1158379366150918,0.0769024977346815,Medium,0,0
Instagram,#Fashion,Live Stream,USA,4257118,186429,23604,19658,High,0,0,0,0,0,0,229691,0.0437922923930479,0.0055445948304475,0.0046176768842966,7.897860622749418,9.48313749427743,0.1054444027248833,0.1266105240572869,0.061807997380388,0.0511925067458855,Medium,0,0
YouTube,#Comedy,Tweet,Canada,3491749,88660,76249,22573,Medium,0,0,0,0,0,0,187482,0.0253912794444046,0.0218369012672728,0.0064646667143982,1.1627540983606557,3.927527243731727,0.2545989781301812,0.8600060906148137,0.0787620820505477,0.0509568439709276,Medium,0,0
Instagram,#Fashion,Shorts,USA,123286,34636,6143,15414,Medium,0,0,0,0,0,0,56193,0.2809379739956362,0.0498268268349461,0.1250253473602245,5.637369791666667,2.2469023678235485,0.4450154459104425,0.177353696913705,0.5681296487058651,0.3130895536525164,High,1,-1
Twitter,#Comedy,Shorts,Canada,1704720,348558,73574,10733,High,0,0,0,0,0,0,432865,0.2044663026970395,0.0431589685350271,0.0062960449246533,4.737451580020387,32.472330911123535,0.0307924913716185,0.2110804770497964,0.3002283071540739,0.2025018888137781,High,0,0
Twitter,#Gaming,Reel,India,2543309,40011,54069,9368,Medium,0,0,0,0,0,0,103448,0.0157318612359484,0.0212593038206117,0.0036833889694925,0.7399852043647124,4.270573166826769,0.2341297610716785,1.3513196041187645,0.0637755523314106,0.0390848120926855,Low,0,0
Instagram,#Dance,Live Stream,Canada,2552873,342534,85291,24004,High,0,0,0,0,0,0,451829,0.134175834765053,0.033409796174821,0.0094027358968754,4.016015570041739,14.269277233909602,0.0700775103274118,0.2489993723269155,0.2150995309600082,0.1503739805145402,High,0,0
Twitter,#Fashion,Post,USA,811936,44802,35448,32099,High,0,0,0,0,0,0,112349,0.0551791579888587,0.04365855971584,0.0395338554592289,1.2638438319839769,1.3957009345794391,0.7164475593152244,0.7911970180568265,0.2017970606093822,0.1215523350481723,High,0,0
Twitter,#Education,Post,Japan,1819191,352415,83445,48547,High,0,0,0,0,0,0,484407,0.1937206188241813,0.0458692650363458,0.0266860232454848,4.22327013877238,7.259104391530032,0.1377548124943249,0.2367798283846363,0.3254881837651001,0.2102827837148669,High,1,0
Twitter,#Gaming,Post,UK,4286813,286139,99445,10512,Low,0,0,0,0,0,0,396096,0.066748638965908,0.023197880757131,0.0024521707729796,2.877330410474026,27.21763530866546,0.0367372614803942,0.3475396658978122,0.1168226566396396,0.0845833220333771,Medium,0,0
Instagram,#Music,Reel,Japan,3073979,274163,78633,27860,Low,0,0,0,0,0,0,380656,0.0891882835932569,0.0255801924540823,0.009063168921073,3.486570694610474,9.840386202936005,0.1016180096584526,0.2868100844749858,0.1539434218830311,0.1101870385728159,High,0,0
TikTok,#Fitness,Video,Japan,2105915,206288,56382,33816,High,0,0,0,0,0,0,296486,0.0979564237130066,0.0267731476469146,0.016057620531873,3.6586914495503966,6.100127154981222,0.1639253668397248,0.2733155912336576,0.1755891498046455,0.1234123695419707,High,0,0
YouTube,#Music,Reel,Brazil,4421670,360176,29475,39282,High,0,0,0,0,0,0,428933,0.0814569876410976,0.006666031914179,0.0088839716930545,12.219297055231374,9.168749840898098,0.109063044003365,0.0818347645740844,0.1081150090090375,0.0884287994709111,Medium,0,0
Instagram,#Tech,Tweet,Germany,939952,64597,3267,48732,Low,0,0,0,0,0,0,116596,0.0687236489484048,0.0034757057001786,0.0518451454487618,19.766523867809056,1.3255289023864731,0.7543886807641104,0.0505743211864144,0.1534427785219048,0.1103556109140332,High,0,0
Instagram,#Gaming,Shorts,Brazil,3697216,209784,41633,19831,Medium,0,0,0,0,0,0,271248,0.0567410568543853,0.0112606319834621,0.0053637641501702,5.038766392851996,10.578055667607906,0.0945301141645017,0.1984555616464475,0.087307967046565,0.068350878324712,Medium,0,0
Instagram,#Challenge,Live Stream,Japan,3339645,423737,51231,19571,Low,0,0,0,0,0,0,494539,0.1268808131161206,0.015340248637131,0.0058602019495479,8.270943941286696,21.650163498875944,0.0461865586754079,0.1209025388329581,0.1663516133147046,0.1289815512244587,High,0,0
Twitter,#Gaming,Tweet,Brazil,764438,337969,65215,38876,Low,0,0,0,0,0,0,442060,0.4421137592404364,0.0853109273598024,0.0508555947564161,5.182301889106967,8.693289091236464,0.1150279610616326,0.1929609136905642,0.6890190060946655,0.3663992812254972,High,1,0
Instagram,#Education,Tweet,India,921280,387296,3602,17054,Low,0,0,0,0,0,0,407952,0.4203885676574248,0.0039097734567412,0.0185111817132883,107.49264501804052,22.708648490178835,0.0440333903954846,0.0093003560574959,0.4559748871408398,0.3069080491592137,High,1,0
TikTok,#Tech,Video,Canada,2250089,115248,20570,36323,Medium,0,0,0,0,0,0,172141,0.0512192845619508,0.0091418565479603,0.0161429098391619,5.60245005104273,3.172778328377932,0.3151697628612829,0.1784831104825204,0.0937173624166144,0.0710671571238074,Medium,0,0
Twitter,#Viral,Tweet,India,2705979,443040,73168,26742,High,0,0,0,0,0,0,542950,0.1637262655304178,0.0270393720574431,0.0098825564120946,6.055023302218152,16.566578169988407,0.0603601021124455,0.1651495008362657,0.2326288442634461,0.1671166098120334,High,0,0
TikTok,#Comedy,Video,UK,472157,347400,81972,908,Medium,0,0,0,0,0,0,430280,0.7357706530441082,0.1736113758529983,0.0019230850689811,4.237980798555622,382.1782178217822,0.0026136942610988,0.2359578700118882,1.0858780323535766,0.4767978263302591,High,1,0
Twitter,#Comedy,Tweet,Germany,2458815,13248,84534,32533,Low,0,0,0,0,0,0,130315,0.0053879590827455,0.0343799617376818,0.0132311649183997,0.1567161530726918,0.4072047703940493,2.4555060759302587,6.380406068382519,0.0939946299357089,0.0503315785611383,Medium,0,0
Instagram,#Gaming,Reel,Germany,2513698,158723,61512,17584,Low,0,0,0,0,0,0,237819,0.0631432005184391,0.0244707102958627,0.0069952687254917,2.5803163558922506,9.026044924651693,0.1107834983997379,0.3875406365766992,0.1225775241984024,0.0864319573529801,Medium,0,0
YouTube,#Fitness,Reel,Australia,1966190,364036,10977,10251,Low,0,0,0,0,0,0,385264,0.1851478315178942,0.0055828757226535,0.0052136338738199,33.160502823829475,35.50877877487319,0.0281592255732247,0.0301535283501402,0.2041340337739314,0.163840755549545,High,0,0
TikTok,#Viral,Live Stream,Germany,1881796,29670,80020,1132,Medium,0,0,0,0,0,0,110822,0.0157668441388736,0.0425231839566116,0.0006015526648198,0.3707776708613989,26.18711385701677,0.0381517306460854,2.696909440194129,0.1017155410493267,0.0556162796883296,Medium,0,0
Instagram,#Comedy,Shorts,India,1691423,152626,11980,49620,Medium,0,0,0,0,0,0,214226,0.0902352100951624,0.0070827894129443,0.0293362279357511,12.739003422084968,3.075834827996211,0.3251063049132853,0.0784920099327117,0.1484051308246779,0.1124162949210478,High,0,0
Twitter,#Tech,Reel,Australia,1495014,457417,92142,3572,High,0,0,0,0,0,0,553131,0.3059614786473714,0.0616328264264907,0.0023892736862171,4.964207807429756,128.02043101035545,0.0078090499280745,0.201439383670953,0.4328110420296786,0.2700643753249891,High,1,0
Twitter,#Education,Live Stream,Australia,503484,324674,53727,34736,High,0,0,0,0,0,0,413137,0.6448533719971796,0.1067102296989979,0.0689911318112754,6.042919892793329,9.346633272879062,0.1069869869869869,0.1654793254793254,0.9617605291120888,0.4507173630104482,High,1,0
YouTube,#Dance,Live Stream,Germany,1765030,374462,98165,42776,Low,0,0,0,0,0,0,515403,0.212156047117586,0.0556165869041393,0.0242352683890537,3.8145793859381047,8.753816303153563,0.1142329148674234,0.2621487303151446,0.3597421235094454,0.2260110250991807,High,1,0
Twitter,#Fashion,Live Stream,USA,1044593,44066,31707,10987,High,0,0,0,0,0,0,86760,0.0421848105579775,0.0303534196060861,0.0105179620024622,1.3897439132080232,4.010374954495814,0.249324891642272,0.7195180066716591,0.1186685927738432,0.0766869403272011,Medium,0,0
Instagram,#Fitness,Shorts,Canada,3583230,21976,19513,33330,Low,0,0,0,0,0,0,74819,0.0061330123567249,0.005445643889551,0.0093016609869695,1.1261658296607564,0.6593261528306982,1.516585521226737,0.8878827865495745,0.0309767916162815,0.0204532525398101,Low,0,0
YouTube,#Dance,Live Stream,India,2586294,43890,99333,48975,High,0,0,0,0,0,0,192198,0.0169702218811079,0.0384074515861493,0.0189363549015096,0.4418426721968309,0.8961532179026462,1.1158324029983369,2.26317468273678,0.122189657405671,0.0691734941111941,Medium,0,0
TikTok,#Comedy,Shorts,Australia,3835467,139347,80196,18716,Low,0,0,0,0,0,0,238259,0.0363311595873046,0.0209090520374567,0.0048797174164925,1.737558761549684,7.444943099855746,0.1343112208284295,0.5755087981169447,0.0854688397869569,0.0584867514408185,Medium,0,0
Instagram,#Dance,Live Stream,Brazil,2619842,462407,20536,35579,Low,0,0,0,0,0,0,518522,0.1765017980085066,0.0078386376588215,0.0135805847907679,22.51580074986609,12.996261944912872,0.0769428729606754,0.0444109963495441,0.2125499505123017,0.1652204779305396,High,0,0
Instagram,#Viral,Shorts,UK,2126536,193598,42420,29174,Medium,0,0,0,0,0,0,265192,0.0910390931359294,0.0199479247245639,0.0137190182912406,4.563730227953136,6.635749785775492,0.1506929271328881,0.2191127020284195,0.1515134700219182,0.1108788290307259,High,0,0
YouTube,#Comedy,Shorts,Australia,3893630,149567,65051,9178,Medium,0,0,0,0,0,0,223796,0.0384132446038158,0.0167070274507265,0.0023571827941579,2.299191416097891,16.294476522497003,0.0613633932391955,0.434925919982884,0.0753630736965059,0.0543533751426255,Medium,0,0
YouTube,#Music,Tweet,Brazil,4667810,458201,6638,45579,High,0,0,0,0,0,0,510418,0.0981618578815637,0.0014220798571321,0.0097645341681571,69.01656876035547,10.052676612549364,0.0994735946154752,0.0144870602921855,0.1156528188480639,0.0985700127533975,High,0,0
Twitter,#Comedy,Post,India,3638397,450082,73662,9308,High,0,0,0,0,0,0,533052,0.1237033441641073,0.0202457235299711,0.0025582687765329,6.110014525609872,48.34912450316897,0.0206806300171301,0.1636631465751872,0.1680321943888491,0.1277858125557809,High,0,0
Twitter,#Education,Tweet,Japan,4355093,419656,83750,6972,Low,0,0,0,0,0,0,510378,0.0963598030260655,0.0192303541553867,0.0016008839304042,5.010758080500532,60.182991538792486,0.0166135677469933,0.199567742227581,0.1372218372324455,0.1048979636298315,High,0,0
Twitter,#Gaming,Shorts,UK,2193984,469335,14834,25029,Medium,0,0,0,0,0,0,509198,0.2139189648060492,0.0067612130438448,0.0114080087147359,31.63700707785642,18.750898921294446,0.0533285322242487,0.0316063545093493,0.2445534039658429,0.1883698544900047,High,0,0
Twitter,#Viral,Tweet,Germany,3464955,224821,63786,9555,High,0,0,0,0,0,0,298162,0.0648842294101281,0.018408891772363,0.0027576107748554,3.5245582955774686,23.52668480535789,0.042500289117613,0.2837177856259619,0.1058384291171374,0.0792327211723685,Medium,0,0
TikTok,#Viral,Tweet,Germany,1886018,21258,26419,39514,High,0,0,0,0,0,0,87191,0.0112713604687969,0.0140078122224643,0.0209510084468926,0.8046177138531415,0.5379729216753132,1.858695140881509,1.2427207300437462,0.0707134975840646,0.0441874124839284,Low,0,0
Instagram,#Tech,Video,India,1121577,171196,50556,19092,Medium,0,0,0,0,0,0,240844,0.1526385146641606,0.04507577716396,0.0170224451620841,3.386197756987163,8.966427486513382,0.1115206458057092,0.2953089131234776,0.268323736735207,0.1767764883248276,High,0,0
YouTube,#Education,Live Stream,India,1618622,30778,25340,46218,Low,0,0,0,0,0,0,102336,0.0190149281210016,0.0156552822985957,0.0285539004450078,1.214553490391066,0.6659166143793678,1.5016082393839956,0.8232886058676371,0.093156343385705,0.0594645540448982,Medium,0,0
Twitter,#Comedy,Shorts,Japan,2910127,458172,9766,37075,High,0,0,0,0,0,0,505013,0.1574404974626545,0.0033558661337233,0.0127399894437632,46.910207842735744,12.35764375876578,0.0809192161039607,0.0213150927706346,0.1832622138957461,0.1478747576966098,High,0,0
YouTube,#Tech,Video,Japan,2736776,192088,21628,43049,High,0,0,0,0,0,0,256765,0.0701876696566801,0.0079027264552427,0.015729816495827,8.881039345323408,4.461974448315912,0.2241096575025118,0.1125936414891014,0.1095878473109062,0.0857730026079482,Medium,0,0
TikTok,#Viral,Reel,Canada,2148077,443339,88317,12054,High,0,0,0,0,0,0,543710,0.2063886879340508,0.0411144288056578,0.0056115280730029,5.019803437577844,36.776358357528,0.0271890648260928,0.1992082825822168,0.297034837654871,0.201988493146003,High,0,0
YouTube,#Viral,Post,UK,2820538,368126,49957,34325,Medium,0,0,0,0,0,0,452408,0.1305161885724678,0.0177118628744364,0.0121696597707034,7.368709716161575,10.724407154926295,0.0932422778008676,0.1357058841106466,0.1841944039773958,0.1382265396373787,High,0,0
YouTube,#Music,Reel,India,1683188,12857,67163,35020,High,0,0,0,0,0,0,115040,0.007638476724836,0.0399022332013814,0.0208057443341181,0.1914269549163242,0.3671225835927015,2.7235962046974644,5.2234406595115885,0.118651559628776,0.0639740900486478,Medium,0,0
TikTok,#Gaming,Shorts,Germany,3154277,2037,40597,1561,Medium,0,0,0,0,0,0,44195,0.000645789622855,0.0128704572012993,0.0004948834566896,0.050174885462338,1.3040973111395646,0.7659470068694799,19.920019627085377,0.0271290292104881,0.0138175353731406,Low,0,-1
TikTok,#Education,Post,Canada,1497125,92835,28862,26779,High,0,0,0,0,0,0,148476,0.0620088088778098,0.0192782704996105,0.0178869380399512,3.2164016214530715,3.4665795369678865,0.2884549097332931,0.3108923262527467,0.1273957569369578,0.0902260025364593,Medium,0,0
Instagram,#Gaming,Video,Australia,3576712,403450,97590,31542,Medium,0,0,0,0,0,0,532582,0.11279909794272,0.0272848282766886,0.0088187114817431,4.13409023373057,12.79047649240719,0.0781804977556134,0.2418881103281439,0.1805968217187121,0.1296042580550333,High,0,0
Twitter,#Challenge,Reel,Australia,2487998,453538,89408,18733,Low,0,0,0,0,0,0,561679,0.1822902661938369,0.0359357057619396,0.0075293438622764,5.072621324475165,24.209351980356573,0.0413040554395542,0.1971340943116248,0.2654556935111308,0.1841765537793018,High,0,0
TikTok,#Music,Reel,Brazil,569180,209463,31428,22627,High,0,0,0,0,0,0,263518,0.3680077163503349,0.0552161790361941,0.0397536108900332,6.664640936714499,9.256805727417358,0.1080233357522056,0.1500401023564908,0.538070490757773,0.3164628712930738,High,1,0
Twitter,#Education,Live Stream,Japan,2192147,229151,866,38879,Medium,0,0,0,0,0,0,268896,0.1045326319208374,0.0003950463198652,0.0177355725982004,264.3033448673587,5.893801440329218,0.1696646767211283,0.0037791509565703,0.1319260834578687,0.109260992189084,High,0,0
YouTube,#Viral,Post,USA,3093369,25610,14721,32826,High,0,0,0,0,0,0,73157,0.0082789966929271,0.0047588875562897,0.0106117276627108,1.7395734275234342,0.7801504858805252,1.281714888134005,0.5747920815274686,0.0337143632995729,0.0231032367964134,Low,0,0
Instagram,#Challenge,Video,Brazil,4777385,385660,33183,36910,Medium,0,0,0,0,0,0,455753,0.080726154428384,0.006945848629355,0.0077259823677634,11.621865959498551,10.448375822925415,0.0957058141735876,0.0860418865272869,0.1062068252387393,0.0870898111228865,Medium,0,0
YouTube,#Fashion,Reel,UK,962435,63655,59077,41603,Low,0,0,0,0,0,0,164335,0.0661394627798627,0.0613827828551716,0.0432267704034346,1.0774738481329766,1.5300211518123257,0.6535597587030287,0.9280664823425916,0.253745184095358,0.1458460910389875,High,0,0
Twitter,#Tech,Shorts,India,4534181,203286,71736,17073,High,0,0,0,0,0,0,292095,0.0448341067914785,0.0158211558336211,0.0037653980365146,2.8337677906798446,11.906173128733748,0.083984711270273,0.3528804104541854,0.0821245155134928,0.0605218184786779,Medium,0,0
YouTube,#Fashion,Live Stream,Japan,730087,3824,15633,34603,High,0,0,0,0,0,0,54060,0.0052377247674252,0.0214124872618095,0.0473956564140213,0.2445951132147882,0.1105074557854583,9.046535947712416,4.087058823529412,0.1191561839120763,0.0689411551660594,Medium,0,-1
Twitter,#Challenge,Reel,India,4082324,256226,63193,18181,Low,0,0,0,0,0,0,337600,0.0627647235337705,0.0154796592627975,0.0044535895598709,4.054593790549736,14.092289077109228,0.0709566126910903,0.2466289657218013,0.100404426399172,0.076381403843143,Medium,0,0
YouTube,#Tech,Tweet,UK,4154463,105892,47232,43534,High,0,0,0,0,0,0,196658,0.0254887273063384,0.0113689756368089,0.0104788487756784,2.241907141193657,2.432341793958884,0.4111131047378014,0.4460351486878264,0.063944951743474,0.0451970882905807,Low,0,0
TikTok,#Viral,Live Stream,UK,3007477,237285,68950,21390,Low,0,0,0,0,0,0,327625,0.0788983327558838,0.022926185993713,0.0071122714779625,3.4413569056286346,11.092749287083352,0.0901443827280159,0.2905776151985368,0.1354191119602537,0.0982353763093302,High,0,0
